ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
3261	Thao	thin	mabazaj	m a b a z a j	1237	241 997 257 997 80 997 570	2308	thao1240
3262	Palauan	thin	meliliut	m e l i l i u t	424	241 1089 554 1076 554 1076 868 120	2308	pala1344
3263	Bare'e	thin	manipi	m a n i p i	424	241 997 107 1076 291 1076	2308	pamo1252
3264	Iban	thin	mipau	m i p a u	1603	241 1076 291 997 868	2308	iban1264
3265	Berawan_Long_Terawan	thin	lipːəh	l i pː ə h	424	554 1076 262 1022 405	2308	west2564
3266	Moken	thin	nʲipih	nʲ i p i h	424	101 1076 291 1076 405	2308	moke1242
3267	Hanunoo	thin	manipis	m a n i p i s	424	241 997 107 1076 291 1076 89	2308	hanu1241
3268	Wuna	thin	nonifi	n o n i f i	424	107 887 107 1076 452 1076	2308	muna1247
3269	Tetum	thin	niʔis	n i ʔ i s	424	107 1076 409 1076 89	2308	tetu1246
3270	Mailu	thin	ariari	a r i a r i	2054	997 153 1076 997 153 1076	2308	mail1248
3271	Mailu	thin	ogiogi	o ɡ i o ɡ i	2055	887 831 1076 887 831 1076	2308	mail1248
3272	Tsou	thin	hipsi	h i p s i	-424	405 1076 291 89 1076	2308	tsou1248
3273	Nias	thin	nifi	n i f i	424	107 1076 452 1076	2308	nias1242
3274	Central_Amis	thin	kuhpicaj	k u h p i c a j	-424	838 868 405 291 1076 606 997 570	2308	amis1246
3275	Banoni	thin	to#totogo	t o _ t o t o ɡ o	2721	120 887 1190 120 887 120 887 831 887	2308	bann1247
3276	Singhi	thin	ridie	r i d i e	2817	153 1076 145 1076 1089	2308	baub1235
#
3679	Maloh	this	indiʔ	i n d i ʔ	360	1076 107 145 1076 409	1214	emba1238
3680	Merina_Malagasy	this	atj	a t j	207	997 120 570	1214	plat1254
3681	Thao	this	inaj	i n a j	1243	1076 107 997 570	1214	thao1240
3682	Palauan	this	tiéi	t i e i	1378	120 1076 1089 1076	1214	pala1344
3683	Tunjung	this	itih	i t i h	207	1076 120 1076 405	1214	tunj1244
3684	Iban	this	tuʔ	t u ʔ	1614	120 868 409	1214	iban1264
3685	Berawan_Long_Terawan	this	nih	n i h	360	107 1076 405	1214	west2564
3686	Moken	this	niː	n iː	360	107 1068	1214	moke1242
3687	Hanunoo	this	inda	i n d a	360	1076 107 145 997	1214	hanu1241
3688	Wuna	this	aini	a i n i	360	997 1076 107 1076	1214	muna1247
3689	Tetum	this	neʔe	n e ʔ e	360	107 1089 409 1089	1214	tetu1246
3690	Mailu	this	eva	e v a	2073	1089 451 997	1214	mail1248
3691	Tsou	this	éni	e n i	360	1089 107 1076	1214	tsou1248
3692	Nias	this	daʔa	d a ʔ a	2321	145 997 409 997	1214	nias1242
3693	Central_Amis	this	kuna	k u n a	2497	838 868 107 997	1214	amis1246
3694	Central_Amis	this	kuni	k u n i	2498	838 868 107 1076	1214	amis1246
3695	Chamorro	this	ini	i n i	360	1076 107 1076	1214	cham1312
3696	Banoni	this	ie	i e	2735	1076 1089	1214	bann1247
3697	Banoni	this	nabeː	n a b eː	2736	107 997 257 1091	1214	bann1247
#
3808	Maloh	thou	iko	i k o	634	1076 838 887	1215	emba1238
3809	Merina_Malagasy	thou	hianao	h i a n a o	732	405 1076 997 107 997 887	1215	plat1254
3810	Thao	thou	ihu	i h u	634	1076 405 868	1215	thao1240
3811	Palauan	thou	kau	k a u	634	838 997 868	1215	pala1344
3812	Tunjung	thou	koʔ	k o ʔ	634	838 887 409	1215	tunj1244
3813	Bare'e	thou	siko	s i k o	634	89 1076 838 887	1215	pamo1252
3814	Iban	thou	nuan	n u a n	1617	107 868 997 107	1215	iban1264
3815	Iban	thou	diʔ	d i ʔ	1618	145 1076 409	1215	iban1264
3816	Berawan_Long_Terawan	thou	noh	n o h	1692	107 887 405	1215	west2564
3817	Moken	thou	kah̃eː	k a h̃ eː	1785	838 997 404 1091	1215	moke1242
3818	Hanunoo	thou	kawu	k a w u	634	838 997 462 868	1215	hanu1241
3819	Wuna	thou	ihitu	i h i t u	238	1076 405 1076 120 868	1215	muna1247
3820	Tetum	thou	o	o	634	887	1215	tetu1246
3821	Mailu	thou	ga	ɡ a	538	831 997	1215	mail1248
3822	Tsou	thou	suu	s u u	634	89 868 868	1215	tsou1248
3823	Nias	thou	jaʔugõ	j a ʔ u ɡ õ	-634	570 997 409 868 831 883	1215	nias1242
3824	Central_Amis	thou	kisu	k i s u	634	838 1076 89 868	1215	amis1246
3825	Chamorro	thou	hagu	h a ɡ u	634	405 997 831 868	1215	cham1312
3826	Banoni	thou	no	n o	2738	107 887	1215	bann1247
3827	Singhi	thou	iŋan	i ŋ a n	634	1076 801 997 107	1215	baub1235
3828	Singhi	thou	muː	m uː	634	241 860	1215	baub1235
3829	Banggi	thou	uhu	u h u	2889	868 405 868	1215	bong1289
#
2764	Maloh	thunder	dalak	d a l a k	1031	145 997 554 997 838	1150	emba1238
2765	Merina_Malagasy	thunder	kotroka	k o t r o k a	1119	838 887 120 153 887 838 997	1150	plat1254
2766	Thao	thunder	barumbun	b a r u m b u n	1224	257 997 153 868 241 257 868 107	1150	thao1240
2767	Palauan	thunder	derumk	d e r u m k	341	145 1089 153 868 241 838	1150	pala1344
2768	Bare'e	thunder	gundu	ɡ u n d u	626	831 868 107 145 868	1150	pamo1252
2769	Iban	thunder	guntur	ɡ u n t u r	626	831 868 107 120 868 153	1150	iban1264
2770	Berawan_Long_Terawan	thunder	lətːe	l ə tː e	740	554 1022 130 1089	1150	west2564
2771	Moken	thunder	təguːn	t ə ɡ uː n	1761	120 1022 831 860 107	1150	moke1242
2772	Hanunoo	thunder	lintiʔ	l i n t i ʔ	250	554 1076 107 120 1076 409	1150	hanu1241
2773	Wuna	thunder	tondu	t o n d u	313	120 887 107 145 868	1150	muna1247
2774	Tetum	thunder	kukur	k u k u r	467	838 868 838 868 153	1150	tetu1246
2775	Mailu	thunder	goru	ɡ o r u	467	831 887 153 868	1150	mail1248
2776	Mailu	thunder	koruru	k o r u r u	-696	838 887 153 868 153 868	1150	mail1248
2777	Mailu	thunder	mara	m a r a	2035	241 997 153 997	1150	mail1248
2778	Tsou	thunder	akʔeŋʉca	a k ʔ e ŋ ʉ c a	2185	997 838 409 1089 801 968 606 997	1150	tsou1248
2779	Nias	thunder	rita#mbanua	r i t a _ m b a n u a	2293	153 1076 120 997 1190 241 257 997 107 868 997	1150	nias1242
2780	Central_Amis	thunder	kakeleŋ	k a k e l e ŋ	2448	838 997 838 1089 554 1089 801	1150	amis1246
2781	Central_Amis	thunder	kakeleŋ	k a k e l e ŋ	2449	838 997 838 1089 554 1089 801	1150	amis1246
2782	Chamorro	thunder	hulu	h u l u	2563	405 868 554 868	1150	cham1312
2783	Banoni	thunder	pina	p i n a	554	291 1076 107 997	1150	bann1247
2784	Singhi	thunder	dudu	d u d u	696	145 868 145 868	1150	baub1235
#
817	Maloh	to bite	kokot	k o k o t	-63	838 887 838 887 120	1403	emba1238
818	Maloh	to bite	siap	s i a p	1008	89 1076 997 291	1403	emba1238
819	Merina_Malagasy	to bite	manaikitra	m a n a i k i t r a	1071	241 997 107 997 1076 838 1076 120 153 997	1403	plat1254
820	Thao	to bite	kmirkir	k m i r k i r	1177	838 241 1076 153 838 1076 153	1403	thao1240
821	Palauan	to bite	baŋcʰ	b a ŋ cʰ	1280	257 997 801 604	1403	pala1344
822	Tunjung	to bite	ŋeket	ŋ e k e t	630	801 1089 838 1089 120	1403	tunj1244
823	Bare'e	to bite	mama	m a m a	1495	241 997 241 997	1403	pamo1252
824	Iban	to bite	ketup	k e t u p	1567	838 1089 120 868 291	1403	iban1264
825	Iban	to bite	kanit	k a n i t	1568	838 997 107 1076 120	1403	iban1264
826	Berawan_Long_Terawan	to bite	katan	k a t a n	-63	838 997 120 997 107	1403	west2564
827	Moken	to bite	lokoːt	l o k oː t	1722	554 887 838 880 120	1403	moke1242
828	Hanunoo	to bite	kagat	k a ɡ a t	63	838 997 831 997 120	1403	hanu1241
829	Wuna	to bite	fonaː	f o n aː	1862	452 887 107 1004	1403	muna1247
830	Tetum	to bite	makːit	m a kː i t	63	241 997 832 1076 120	1403	tetu1246
831	Tetum	to bite	hanisi	h a n i s i	1891	405 997 107 1076 89 1076	1403	tetu1246
832	Mailu	to bite	apuapu	a p u a p u	361	997 291 868 997 291 868	1403	mail1248
833	Tsou	to bite	boecʉ	b o e c ʉ	63	257 887 1089 606 968	1403	tsou1248
834	Tsou	to bite	eoeoca	e o e o c a	2117	1089 887 1089 887 606 997	1403	tsou1248
835	Nias	to bite	usu	u s u	2243	868 89 868	1403	nias1242
836	Central_Amis	to bite	mikarat	m i k a r a t	63	241 1076 838 997 153 997 120	1403	amis1246
837	Central_Amis	to bite	mikalat	m i k a l a t	63	241 1076 838 997 554 997 120	1403	amis1246
838	Banoni	to bite	kanata	k a n a t a	63	838 997 107 997 120 997	1403	bann1247
839	Singhi	to bite	kuːt	k uː t	-63	838 860 120	1403	baub1235
840	Banggi	to bite	nohol	n o h o l	2853	107 887 405 887 554	1403	bong1289
#
2830	Maloh	to blow	tiap	t i a p	-744	120 1076 997 291	175	emba1238
2831	Thao	to blow	miup	m i u p	744	241 1076 868 291	175	thao1240
2832	Palauan	to blow	meloko	m e l o k o	1347	241 1089 554 887 838 887	175	pala1344
2833	Tunjung	to blow	bərtiup	b ə r t i u p	744	257 1022 153 120 1076 868 291	175	tunj1244
2834	Bare'e	to blow	mewui	m e w u i	1532	241 1089 462 868 1076	175	pamo1252
2835	Iban	to blow	sepu	s e p u	1600	89 1089 291 868	175	iban1264
2836	Iban	to blow	puput	p u p u t	1601	291 868 291 868 120	175	iban1264
2837	Berawan_Long_Terawan	to blow	məpːi	m ə pː i	1677	241 1022 262 1076	175	west2564
2838	Hanunoo	to blow	magʔujup	m a ɡ ʔ u j u p	744	241 997 831 409 868 570 868 291	175	hanu1241
2839	Wuna	to blow	nebuso	n e b u s o	1877	107 1089 257 868 89 887	175	muna1247
2840	Tetum	to blow	hu	h u	160	405 868	175	tetu1246
2841	Mailu	to blow	bouai	b o u a i	2037	257 887 868 997 1076	175	mail1248
2842	Mailu	to blow	wuwuri	w u w u r i	807	462 868 462 868 153 1076	175	mail1248
2843	Tsou	to blow	havi	h a v i	2188	405 997 451 1076	175	tsou1248
2844	Nias	to blow	mobura	m o b u r a	2295	241 887 257 868 153 997	175	nias1242
2845	Central_Amis	to blow	miiuf	m i i u f	744	241 1076 1076 868 452	175	amis1246
2846	Central_Amis	to blow	jof	j o f	744	570 887 452	175	amis1246
2847	Chamorro	to blow	guaife	ɡ u a i f e	2564	831 868 997 1076 452 1089	175	cham1312
2848	Banoni	to blow	puːgʰuː	p uː ɡʰ uː	2700	291 860 836 860	175	bann1247
2849	Singhi	to blow	jup	j u p	744	570 868 291	175	baub1235
#
543	Maloh	to breathe	batak#nʲawa	b a t a k _ nʲ a w a	55	257 997 120 997 838 1190 101 997 462 997	1407	emba1238
544	Merina_Malagasy	to breathe	mifoka	m i f o k a	1064	241 1076 452 887 838 997	1407	plat1254
545	Thao	to breathe	shminaw	s h m i n a w	1173	89 405 241 1076 107 997 462	1407	thao1240
546	Palauan	to breathe	outelil	o u t e l i l	1268	887 868 120 1089 554 1076 554	1407	pala1344
547	Tunjung	to breathe	ŋasaŋ	ŋ a s a ŋ	124	801 997 89 997 801	1407	tunj1244
548	Bare'e	to breathe	wolo	w o l o	1492	462 887 554 887	1407	pamo1252
549	Iban	to breathe	benʲawa	b e nʲ a w a	55	257 1089 101 997 462 997	1407	iban1264
550	Iban	to breathe	njintak#seput	n j i n t a k _ s e p u t	1562	107 570 1076 107 120 997 838 1190 89 1089 291 868 120	1407	iban1264
551	Iban	to breathe	enseput	e n s e p u t	1563	1089 107 89 1089 291 868 120	1407	iban1264
552	Berawan_Long_Terawan	to breathe	ŋətəcin	ŋ ə t ə c i n	-124	801 1022 120 1022 606 1076 107	1407	west2564
553	Moken	to breathe	pahoːt	p a h oː t	1713	291 997 405 880 120	1407	moke1242
554	Hanunoo	to breathe	arup	a r u p	1804	997 153 868 291	1407	hanu1241
555	Wuna	to breathe	nofenei	n o f e n e i	593	107 887 452 1089 107 1089 1076	1407	muna1247
556	Mailu	to breathe	mau#uriuri	m a u _ u r i u r i	1949	241 997 868 1190 868 153 1076 868 153 1076	1407	mail1248
557	Tsou	to breathe	eunsou	e u n s o u	2111	1089 868 107 89 887 868	1407	tsou1248
558	Nias	to breathe	mohanuhanu	m o h a n u h a n u	2236	241 887 405 997 107 868 405 997 107 868	1407	nias1242
559	Central_Amis	to breathe	saslaʕan	s a s l a ʕ a n	2346	89 997 89 554 997 641 997 107	1407	amis1246
560	Chamorro	to breathe	hagoŋ	h a ɡ o ŋ	2522	405 997 831 887 801	1407	cham1312
561	Banoni	to breathe	vasa	v a s a	2617	451 997 89 997	1407	bann1247
562	Singhi	to breathe	masuŋ	m a s u ŋ	124	241 997 89 868 801	1407	baub1235
563	Banggi	to breathe	intaŋ	i n t a ŋ	2850	1076 107 120 997 801	1407	bong1289
#
2984	Maloh	to burn	tutuŋ	t u t u ŋ	41	120 868 120 868 801	2102	emba1238
2985	Merina_Malagasy	to burn	mandoro	m a n d o r o	1124	241 997 107 145 887 153 887	2102	plat1254
2986	Thao	to burn	shunara	s h u n a r a	1229	89 405 868 107 997 153 997	2102	thao1240
2987	Palauan	to burn	meléseb	m e l e s e b	1352	241 1089 554 1089 89 1089 257	2102	pala1344
2988	Bare'e	to burn	montapara	m o n t a p a r a	1537	241 887 107 120 997 291 997 153 997	2102	pamo1252
2989	Iban	to burn	tunu	t u n u	41	120 868 107 868	2102	iban1264
2990	Berawan_Long_Terawan	to burn	mikːih	m i kː i h	1680	241 1076 832 1076 405	2102	west2564
2991	Moken	to burn	pəlaː	p ə l aː	1766	291 1022 554 1004	2102	moke1242
2992	Moken	to burn	maʔum	m a ʔ u m	1767	241 997 409 868 241	2102	moke1242
2993	Hanunoo	to burn	tutud	t u t u d	-41	120 868 120 868 145	2102	hanu1241
2994	Wuna	to burn	netunu	n e t u n u	41	107 1089 120 868 107 868	2102	muna1247
2995	Tetum	to burn	sunu	s u n u	-41	89 868 107 868	2102	tetu1246
2996	Tetum	to burn	namotːuk	n a m o tː u k	1916	107 997 241 887 130 868 838	2102	tetu1246
2997	Mailu	to burn	asiasi	a s i a s i	2042	997 89 1076 997 89 1076	2102	mail1248
2998	Mailu	to burn	gabugabu	ɡ a b u ɡ a b u	215	831 997 257 868 831 997 257 868	2102	mail1248
2999	Tsou	to burn	ho	h o	2194	405 887	2102	tsou1248
3000	Nias	to burn	tunu	t u n u	41	120 868 107 868	2102	nias1242
3001	Central_Amis	to burn	tofdoh	t o f d o h	2457	120 887 452 145 887 405	2102	amis1246
3002	Chamorro	to burn	potne	p o t n e	2569	291 887 120 107 1089	2102	cham1312
3003	Chamorro	to burn	tunu	t u n u	41	120 868 107 868	2102	cham1312
3004	Banoni	to burn	bu	b u	2706	257 868	2102	bann1247
3005	Banoni	to burn	vanaŋi	v a n a ŋ i	2707	451 997 107 997 801 1076	2102	bann1247
3006	Singhi	to burn	nʲaux	nʲ a u x	2808	101 997 868 778	2102	baub1235
3007	Singhi	to burn	ninux	n i n u x	-41	107 1076 107 868 778	2102	baub1235
3008	Banggi	to burn	nutugn	n u t u ɡ n	828	107 868 120 868 831 107	2102	bong1289
#
1867	Maloh	to buy	bali	b a l i	269	257 997 554 1076	1869	emba1238
1868	Merina_Malagasy	to buy	mividj	m i v i d j	269	241 1076 451 1076 145 570	1869	plat1254
1869	Thao	to buy	fariw	f a r i w	1	452 997 153 1076 462	1869	thao1240
1870	Palauan	to buy	omecʰar	o m e cʰ a r	1313	887 241 1089 604 997 153	1869	pala1344
1871	Bare'e	to buy	meoli	m e o l i	269	241 1089 887 554 1076	1869	pamo1252
1872	Iban	to buy	beli	b e l i	269	257 1089 554 1076	1869	iban1264
1873	Berawan_Long_Terawan	to buy	məlih	m ə l i h	269	241 1022 554 1076 405	1869	west2564
1874	Moken	to buy	məloj	m ə l o j	269	241 1022 554 887 570	1869	moke1242
1875	Hanunoo	to buy	bumili	b u m i l i	269	257 868 241 1076 554 1076	1869	hanu1241
1876	Wuna	to buy	negʰoli	n e ɡʰ o l i	269	107 1089 836 887 554 1076	1869	muna1247
1877	Tetum	to buy	sosːa	s o sː a	329	89 887 72 997	1869	tetu1246
1878	Mailu	to buy	tonatona	t o n a t o n a	2002	120 887 107 997 120 887 107 997	1869	mail1248
1879	Mailu	to buy	woiwoi	w o i w o i	2003	462 887 1076 462 887 1076	1869	mail1248
1880	Tsou	to buy	mihia	m i h i a	2156	241 1076 405 1076 997	1869	tsou1248
1881	Nias	to buy	õli	õ l i	269	883 554 1076	1869	nias1242
1882	Central_Amis	to buy	maʕaca	m a ʕ a c a	2402	241 997 641 997 606 997	1869	amis1246
1883	Chamorro	to buy	fahan	f a h a n	2545	452 997 405 997 107	1869	cham1312
1884	Banoni	to buy	bunava	b u n a v a	2656	257 868 107 997 451 997	1869	bann1247
1885	Singhi	to buy	miris	m i r i s	-269	241 1076 153 1076 89	1869	baub1235
1886	Banggi	to buy	moli	m o l i	269	241 887 554 1076	1869	bong1289
#
751	Merina_Malagasy	to chew	mihota	m i h o t a	1068	241 1076 405 887 120 997	321	plat1254
752	Thao	to chew	mapapak	m a p a p a k	18	241 997 291 997 291 997 838	321	thao1240
753	Palauan	to chew	melecʰedacʰem	m e l e cʰ e d a cʰ e m	1276	241 1089 554 1089 604 1089 145 997 604 1089 241	321	pala1344
754	Palauan	to chew	meriŋet	m e r i ŋ e t	1277	241 1089 153 1076 801 1089 120	321	pala1344
755	Palauan	to chew	melamecʰ	m e l a m e cʰ	1278	241 1089 554 997 241 1089 604	321	pala1344
756	Bare'e	to chew	mama	m a m a	642	241 997 241 997	321	pamo1252
757	Iban	to chew	kunʲah	k u nʲ a h	803	838 868 101 997 405	321	iban1264
758	Berawan_Long_Terawan	to chew	kapaʔ	k a p a ʔ	-444	838 997 291 997 409	321	west2564
759	Moken	to chew	mənʲaːj	m ə nʲ aː j	1719	241 1022 101 1004 570	321	moke1242
760	Hanunoo	to chew	magtaltaʔ	m a ɡ t a l t a ʔ	1809	241 997 831 120 997 554 120 997 409	321	hanu1241
761	Wuna	to chew	kamama	k a m a m a	642	838 997 241 997 241 997	321	muna1247
762	Tetum	to chew	mamːa	m a mː a	642	241 997 244 997	321	tetu1246
763	Mailu	to chew	naʔunaʔu	n a ʔ u n a ʔ u	1957	107 997 409 868 107 997 409 868	321	mail1248
764	Mailu	to chew	asiasi	a s i a s i	1958	997 89 1076 997 89 1076	321	mail1248
765	Tsou	to chew	msimo	m s i m o	2114	241 89 1076 241 887	321	tsou1248
766	Tsou	to chew	sinvi	s i n v i	2115	89 1076 107 451 1076	321	tsou1248
767	Nias	to chew	moŋaŋa	m o ŋ a ŋ a	2240	241 887 801 997 801 997	321	nias1242
768	Central_Amis	to chew	kemkem	k e m k e m	2351	838 1089 241 838 1089 241	321	amis1246
769	Central_Amis	to chew	papap	p a p a p	-444	291 997 291 997 291	321	amis1246
770	Chamorro	to chew	nʲamnʲam	nʲ a m nʲ a m	2526	101 997 241 101 997 241	321	cham1312
771	Chamorro	to chew	ŋaŋas	ŋ a ŋ a s	-739	801 997 801 997 89	321	cham1312
772	Singhi	to chew	mopa	m o p a	2755	241 887 291 997	321	baub1235
773	Singhi	to chew	nʲugis	nʲ u ɡ i s	2756	101 868 831 1076 89	321	baub1235
#
1746	Merina_Malagasy	to choose	mifidj	m i f i d j	153	241 1076 452 1076 145 570	1750	plat1254
1747	Thao	to choose	kadaduk	k a d a d u k	1201	838 997 145 997 145 868 838	1750	thao1240
1748	Palauan	to choose	melilt	m e l i l t	-153	241 1089 554 1076 554 120	1750	pala1344
1749	Tunjung	to choose	miliːq	m i l iː q	1437	241 1076 554 1068 757	1750	tunj1244
1750	Bare'e	to choose	pili	p i l i	153	291 1076 554 1076	1750	pamo1252
1751	Iban	to choose	pilih	p i l i h	153	291 1076 554 1076 405	1750	iban1264
1752	Berawan_Long_Terawan	to choose	pile	p i l e	153	291 1076 554 1089	1750	west2564
1753	Moken	to choose	miliək	m i l i ə k	153	241 1076 554 1076 1022 838	1750	moke1242
1754	Hanunoo	to choose	piliʔ	p i l i ʔ	153	291 1076 554 1076 409	1750	hanu1241
1755	Wuna	to choose	nepili	n e p i l i	153	107 1089 291 1076 554 1076	1750	muna1247
1756	Tetum	to choose	kakːan	k a kː a n	1905	838 997 832 997 107	1750	tetu1246
1757	Tetum	to choose	boːi	b oː i	436	257 880 1076	1750	tetu1246
1758	Mailu	to choose	tabutabu	t a b u t a b u	1995	120 997 257 868 120 997 257 868	1750	mail1248
1759	Tsou	to choose	esbʉtʉ	e s b ʉ t ʉ	2151	1089 89 257 968 120 968	1750	tsou1248
1760	Nias	to choose	fili	f i l i	153	452 1076 554 1076	1750	nias1242
1761	Central_Amis	to choose	misimsim	m i s i m s i m	2397	241 1076 89 1076 241 89 1076 241	1750	amis1246
1762	Chamorro	to choose	ajek	a j e k	2542	997 570 1089 838	1750	cham1312
1763	Singhi	to choose	piris	p i r i s	153	291 1076 153 1076 89	1750	baub1235
1764	Banggi	to choose	mili	m i l i	153	241 1076 554 1076	1750	bong1289
#
3585	Maloh	to climb	ambit	a m b i t	1043	997 241 257 1076 120	1102	emba1238
3586	Merina_Malagasy	to climb	miakatra	m i a k a t r a	1141	241 1076 997 838 997 120 153 997	1102	plat1254
3587	Palauan	to climb	melidab	m e l i d a b	1374	241 1089 554 1076 145 997 257	1102	pala1344
3588	Bare'e	to climb	pone	p o n e	827	291 887 107 1089	1102	pamo1252
3589	Iban	to climb	tikiʔ	t i k i ʔ	1612	120 1076 838 1076 409	1102	iban1264
3590	Berawan_Long_Terawan	to climb	nakən	n a k ə n	-827	107 997 838 1022 107	1102	west2564
3591	Moken	to climb	nʲaʔek	nʲ a ʔ e k	827	101 997 409 1089 838	1102	moke1242
3592	Hanunoo	to climb	dajik	d a j i k	-827	145 997 570 1076 838	1102	hanu1241
3593	Wuna	to climb	nofoni	n o f o n i	827	107 887 452 887 107 1076	1102	muna1247
3594	Tetum	to climb	saʔe	s a ʔ e	-373	89 997 409 1089	1102	tetu1246
3595	Mailu	to climb	panapana	p a n a p a n a	-827	291 997 107 997 291 997 107 997	1102	mail1248
3596	Tsou	to climb	tisifou	t i s i f o u	2211	120 1076 89 1076 452 887 868	1102	tsou1248
3597	Nias	to climb	nõi	n õ i	-827	107 883 1076	1102	nias1242
3598	Central_Amis	to climb	macaka	m a c a k a	2493	241 997 606 997 838 997	1102	amis1246
3599	Central_Amis	to climb	mikali	m i k a l i	2494	241 1076 838 997 554 1076	1102	amis1246
3600	Chamorro	to climb	hotde	h o t d e	2577	405 887 120 145 1089	1102	cham1312
3601	Singhi	to climb	jikux	j i k u x	2830	570 1076 838 868 778	1102	baub1235
3602	Singhi	to climb	tapaŋ	t a p a ŋ	2831	120 997 291 997 801	1102	baub1235
3603	Banggi	to climb	semblahi	s e m b l a h i	2883	89 1089 241 257 554 997 405 1076	1102	bong1289
#
117	Maloh	to come	mondok	m o n d o k	1001	241 887 107 145 887 838	1446	emba1238
118	Merina_Malagasy	to come	avj	a v j	154	997 451 570	1446	plat1254
119	Merina_Malagasy	to come	toŋa	t o ŋ a	1055	120 887 801 997	1446	plat1254
120	Thao	to come	munaj	m u n a j	1162	241 868 107 997 570	1446	thao1240
121	Palauan	to come	méi	m e i	719	241 1089 1076	1446	pala1344
122	Tunjung	to come	moːt	m oː t	1402	241 880 120	1446	tunj1244
123	Bare'e	to come	maʔi	m a ʔ i	719	241 997 409 1076	1446	pamo1252
124	Iban	to come	datai	d a t a i	-561	145 997 120 997 1076	1446	iban1264
125	Berawan_Long_Terawan	to come	liʔ	l i ʔ	1631	554 1076 409	1446	west2564
126	Moken	to come	ŋadin	ŋ a d i n	1703	801 997 145 1076 107	1446	moke1242
127	Hanunoo	to come	balik	b a l i k	1798	257 997 554 1076 838	1446	hanu1241
128	Wuna	to come	mai	m a i	719	241 997 1076	1446	muna1247
129	Tetum	to come	mai	m a i	719	241 997 1076	1446	tetu1246
130	Mailu	to come	ai	a i	-719	997 1076	1446	mail1248
131	Tsou	to come	oh	o h	3	887 405	1446	tsou1248
132	Tsou	to come	uso	u s o	3	868 89 887	1446	tsou1248
133	Nias	to come	mõi	m õ i	719	241 883 1076	1446	nias1242
134	Central_Amis	to come	tajni	t a j n i	2334	120 997 570 107 1076	1446	amis1246
135	Singhi	to come	nug	n u ɡ	2745	107 868 831	1446	baub1235
136	Banggi	to come	miaːtaŋ	m i aː t a ŋ	2845	241 1076 1004 120 997 801	1446	bong1289
#
774	Maloh	to cook	mapiaŋ	m a p i a ŋ	1006	241 997 291 1076 997 801	1100	emba1238
775	Maloh	to cook	riko	r i k o	1007	153 1076 838 887	1100	emba1238
776	Merina_Malagasy	to cook	mahandro	m a h a n d r o	1069	241 997 405 997 107 145 153 887	1100	plat1254
777	Palauan	to cook	meliokl	m e l i o k l	1279	241 1089 554 1076 887 838 554	1100	pala1344
778	Tunjung	to cook	əncak	ə n c a k	1413	1022 107 606 997 838	1100	tunj1244
779	Bare'e	to cook	monau	m o n a u	545	241 887 107 997 868	1100	pamo1252
780	Iban	to cook	sumai	s u m a i	1566	89 868 241 997 1076	1100	iban1264
781	Iban	to cook	tanak	t a n a k	410	120 997 107 997 838	1100	iban1264
782	Berawan_Long_Terawan	to cook	pacaʔ	p a c a ʔ	72	291 997 606 997 409	1100	west2564
783	Moken	to cook	mədoːt	m ə d oː t	1720	241 1022 145 880 120	1100	moke1242
784	Tetum	to cook	teʔin	t e ʔ i n	1889	120 1089 409 1076 107	1100	tetu1246
785	Tetum	to cook	nasu	n a s u	545	107 997 89 868	1100	tetu1246
786	Tetum	to cook	daʔan	d a ʔ a n	186	145 997 409 997 107	1100	tetu1246
787	Mailu	to cook	daridari	d a r i d a r i	221	145 997 153 1076 145 997 153 1076	1100	mail1248
788	Tsou	to cook	cueu	c u e u	2116	606 868 1089 868	1100	tsou1248
789	Nias	to cook	lõma	l õ m a	2241	554 883 241 997	1100	nias1242
790	Nias	to cook	rino	r i n o	2242	153 1076 107 887	1100	nias1242
791	Central_Amis	to cook	mitaŋtaŋ	m i t a ŋ t a ŋ	2352	241 1076 120 997 801 120 997 801	1100	amis1246
792	Central_Amis	to cook	mitaŋtaŋ	m i t a ŋ t a ŋ	2353	241 1076 120 997 801 120 997 801	1100	amis1246
793	Chamorro	to cook	cʰahan	cʰ a h a n	186	604 997 405 997 107	1100	cham1312
794	Banoni	to cook	keːkaru	k eː k a r u	2624	838 1091 838 997 153 868	1100	bann1247
795	Singhi	to cook	tunuk	t u n u k	410	120 868 107 868 838	1100	baub1235
#
4109	Maloh	to count	maŋoroŋ	m a ŋ o r o ŋ	-248	241 997 801 887 153 887 801	1420	emba1238
4110	Merina_Malagasy	to count	manisa	m a n i s a	1160	241 997 107 1076 89 997	1420	plat1254
4111	Thao	to count	shupilh	s h u p i l h	183	89 405 868 291 1076 554 405	1420	thao1240
4112	Palauan	to count	omecʰur	o m e cʰ u r	1391	887 241 1089 604 868 153	1420	pala1344
4113	Tunjung	to count	milaŋ	m i l a ŋ	48	241 1076 554 997 801	1420	tunj1244
4114	Bare'e	to count	iwa	i w a	1550	1076 462 997	1420	pamo1252
4115	Bare'e	to count	mobila	m o b i l a	-48	241 887 257 1076 554 997	1420	pamo1252
4116	Iban	to count	itoŋ	i t o ŋ	248	1076 120 887 801	1420	iban1264
4117	Berawan_Long_Terawan	to count	muroŋ	m u r o ŋ	140	241 868 153 887 801	1420	west2564
