concept,doculect,counterpart,cc,inferredCC,db
many,Sgaw,ʔa⁴⁴_ʔa⁴⁴_ɣɔ,1240,st:many:1,st
many,Sherpa,alɛHR,432,st:many:7,st
many,Shixing,bɛ̃³⁵,850,st:many:4,st
many,Tangkul,kachuŋha,156,st:many:29,st
many,Tujia,zi⁴,172,st:many:12,st
many,W. Kayah,o¹¹_rọ⁴⁴,1240,st:many:30,st
many,Written Tibetan,maŋ_mo,1468,st:many:3,st
many,Xiaxe Tibetan,maŋ,1468,st:many:3,st
many,Yeinbaw,ʔo¹¹_ʔa⁵⁵,1240,st:many:1,st
many,Yintale,ʔa⁵⁵_ʔuŋ³³,1240,st:many:1,st
many,Zeme,misoŋga,156,st:many:31,st
many,Zhaba,mjo²¹,212,st:many:2,st
meat,Alike Tibetan,xha,313,st:meat:1,st
meat,Ao-Chungli,ši,313,st:meat:1,st
meat,Ao-Mongsen,asa,313,st:meat:1,st
meat,Apatari,yó,313,st:meat:12,st
meat,Batang Tibetan,xha⁵³,313,st:meat:1,st
meat,Beijing,ròu,694,st:meat:13,st
meat,Bodo,bedoʔr,123,st:meat:5,st
meat,Bokar,i-din,123,st:meat:4,st
meat,Bola,ʃa³⁵,313,st:meat:1,st
meat,Burmese,asaː,313,st:meat:1,st
meat,Dhimal,biya,1210,st:meat:14,st
meat,Dimasa,mogoŋ,579,st:meat:2,st
meat,Dulong,śa⁵⁵,313,st:meat:1,st
meat,Ersu,ṣɨ⁵⁵,313,st:meat:1,st
meat,Fuzhou,lük⁵,694,st:meat:3,st
meat,Garo,be-en,1033,st:meat:2,st
meat,Geba,t̯ɛ²²_phəiʔ⁵³,1267,st:meat:6,st
meat,Geker,ʔəja³³,627,st:meat:7,st
meat,Guiqiong,śi⁵³,313,st:meat:1,st
meat,Gurung,se¹_no,313,st:meat:1,st
meat,Hakka,ŋiuk⁵,694,st:meat:3,st
meat,Hill-Miri,edin,123,st:meat:4,st
meat,Hmar,sa,313,st:meat:1,st
meat,Horpa,bjoŋ_noŋ,1450,st:meat:2,st
meat,Idu,jaŋ¹_breŋ¹,1450,st:meat:2,st
meat,Jingpo,šan³¹,313,st:meat:1,st
meat,Jinuo,kə³³_e⁴⁴,1158,st:meat:8,st
meat,Jirel,ša_T¹,313,st:meat:1,st
meat,Kaike,šaː,313,st:meat:1,st
meat,Khaling,sö_L,313,st:meat:1,st
meat,Kulung,sa,313,st:meat:1,st
meat,Lepcha,mán,1497,st:meat:2,st
meat,Lhasa Tibetan,śa⁵⁵,313,st:meat:1,st
meat,Lhota,oːso,313,st:meat:1,st
meat,Liangmai,pateh,313,st:meat:5,st
meat,Lijiang-Naxi,ṣɨ³³,313,st:meat:1,st
meat,Limbu,sa,313,st:meat:1,st
meat,Lushai,ša,313,st:meat:1,st
meat,Lüsu,ṣɨ⁵³,313,st:meat:1,st
meat,Manu,źe³³,627,st:meat:1,st
meat,Motuo-M,śa,313,st:meat:1,st
meat,N-Qiang,pis,313,st:meat:9,st
meat,Namuzi,ṣɨ³³,313,st:meat:1,st
meat,Ninglang-Naxi,ṣe³³,313,st:meat:1,st
meat,Nusu,śa⁵⁵,313,st:meat:1,st
meat,Old Chinese,nhuk,694,st:meat:3,st
meat,Pa'O,ʔa¹¹_ja³³,627,st:meat:7,st
meat,Padam,a-din,123,st:meat:4,st
meat,Quueyu,tho⁵⁵,123,st:meat:1,st
meat,Rawang,ša,313,st:meat:1,st
meat,Rourou,xo³¹,313,st:meat:1,st
meat,Serdukpen,su,313,st:meat:1,st
meat,Sgaw,t̯ạ⁴⁴_phiʔ⁵³,627,st:meat:6,st
meat,Sherpa,šaHF,313,st:meat:1,st
meat,Shixing,biɛ³³_chɛ⁵⁵,313,st:meat:10,st
meat,Tangkul,sa,313,st:meat:1,st
meat,Tujia,si⁴,313,st:meat:1,st
meat,W. Kayah,źie³³,627,st:meat:1,st
meat,Written Tibetan,śa,313,st:meat:1,st
meat,Xiaxe Tibetan,xha,313,st:meat:1,st
meat,Yeinbaw,źa⁵⁵,627,st:meat:1,st
meat,Yintale,ja³³,627,st:meat:7,st
meat,Zeme,hemei,1497,st:meat:11,st
meat,Zhaba,ʃo²¹,313,st:meat:1,st
moon,Alike Tibetan,rʒa,370,st:moon:7,st
moon,Ao-Chungli,ita,370,st:moon:1,st
moon,Ao-Mongsen,lata,370,st:moon:1,st
moon,Apatari,pɨlo,370,st:moon:3,st
moon,Batang Tibetan,nda¹³_ɣâ⁵⁵,370,st:moon:5,st
moon,Beijing,yuè,1302,st:moon:10,st
moon,Bodo,ukumbraj,370,st:moon:8,st
moon,Bokar,poŋ_lo,370,st:moon:3,st
moon,Burmese,la,370,st:moon:1,st
moon,Dhimal,tali,370,st:moon:4,st
moon,Dimasa,daiŋ,370,st:moon:6,st
moon,Dulong,sɨ³¹_la⁵⁵,370,st:moon:1,st
moon,Ersu,ła⁵⁵_phɛ⁵⁵,370,st:moon:2,st
moon,Fuzhou,ŋuok⁵_luoŋ²⁴²,1302,st:moon:11,st
moon,Garo,jajoŋ,370,st:moon:9,st
moon,Geba,łɛ⁴⁴,370,st:moon:2,st
moon,Geker,la⁵⁵,370,st:moon:1,st
moon,Guiqiong,li³⁵_mo³³,370,st:moon:2,st
moon,Gurung,la²yaː,370,st:moon:1,st
moon,Hill-Miri,pol,370,st:moon:3,st
moon,Hmar,thla,370,st:moon:1,st
moon,Horpa,łə_ɣnə,370,st:moon:12,st
moon,Idu,e¹_la¹,370,st:moon:1,st
moon,Jingpo,šə³³_ta̲³³,370,st:moon:13,st
moon,Jinuo,pu⁴⁴_łɔ³³,370,st:moon:3,st
moon,Jirel,da_L¹gar_L¹,370,st:moon:14,st
moon,Kaike,da,370,st:moon:6,st
moon,Khaling,lölmɔdu_L,370,st:moon:15,st
moon,Kulung,la,370,st:moon:1,st
moon,Lepcha,lă-vo,370,st:moon:1,st
moon,Lhasa Tibetan,ta¹³_wa⁵⁵,370,st:moon:5,st
moon,Lhota,choːro,656,st:moon:16,st
moon,Lhota,choːro,288,st:moon:17,st
moon,Liangmai,chahiu,656,st:moon:18,st
moon,Lijiang-Naxi,χe³³_me³³,370,st:moon:2,st
moon,Limbu,laːb,370,st:moon:1,st
moon,Lushai,thla,370,st:moon:1,st
moon,Lüsu,łæ³³_phe⁵⁵,370,st:moon:2,st
moon,Manu,la¹¹,370,st:moon:1,st
moon,Motuo-M,la_ńi,370,st:moon:1,st
moon,N-Qiang,tʃhə_ṣa,370,st:moon:19,st
moon,Namuzi,łi⁵⁵_mi⁵⁵,370,st:moon:2,st
moon,Ninglang-Naxi,łe³³_mi³³,370,st:moon:2,st
moon,Nusu,łha³¹_a³¹,370,st:moon:1,st
moon,Old Chinese,ŋot,1302,st:moon:20,st
moon,Pa'O,la²²,370,st:moon:1,st
moon,Padam,po-lo,370,st:moon:3,st
moon,Quueyu,slə⁵⁵_mnə³³,370,st:moon:2,st
moon,Rawang,səla,370,st:moon:1,st
moon,Rourou,lɔ³⁵_læ³¹,370,st:moon:4,st
moon,Serdukpen,namblu,370,st:moon:21,st
moon,Sgaw,la⁴⁴,370,st:moon:1,st
moon,Sherpa,ulɛHF,370,st:moon:4,st
moon,Shixing,łi³³_mi⁵⁵,370,st:moon:2,st
moon,Tangkul,kachaŋ,288,st:moon:22,st
moon,Tujia,su⁴_su⁴,370,st:moon:23,st
moon,W. Kayah,lɛ³³,370,st:moon:2,st
moon,Written Tibetan,zla_ba,370,st:moon:1,st
moon,Xiaxe Tibetan,ʒa,370,st:moon:7,st
moon,Yeinbaw,la⁴⁴,370,st:moon:1,st
moon,Yintale,tɔ¹¹_la³¹,370,st:moon:4,st
moon,Zeme,hekeu,656,st:moon:24,st
moon,Zhaba,lŏ⁵⁵_mo⁵⁵,370,st:moon:2,st
mountain,Alike Tibetan,rə,1464,st:mountain:1,st
mountain,Ao-Chungli,tenem,1367,st:mountain:13,st
mountain,Ao-Mongsen,tɨkoŋ,545,st:mountain:5,st
mountain,Apatari,yorbɨ,1098,st:mountain:14,st
mountain,Batang Tibetan,źi²³¹,1464,st:mountain:1,st
mountain,Beijing,shān,778,st:mountain:2,st
mountain,Bodo,hazəʔ,178,st:mountain:8,st
mountain,Bokar,o_go,1098,st:mountain:24,st
mountain,Bokar,dituŋ,1535,st:mountain:5,st
mountain,Bola,pam³¹,624,st:mountain:6,st
mountain,Burmese,tauŋ,112,st:mountain:5,st
mountain,Dhimal,lakh,365,st:mountain:4,st
mountain,Dimasa,haʒu,178,st:mountain:8,st
mountain,Dulong,lɨ³¹_ka⁵⁵,679,st:mountain:7,st
mountain,Ersu,nbi⁵⁵,624,st:mountain:9,st
mountain,Fuzhou,saŋ⁵⁵,778,st:mountain:2,st
mountain,Garo,a-bri,1464,st:mountain:1,st
mountain,Geba,khɔ⁴⁴_laʔ⁵³,365,st:mountain:10,st
mountain,Geker,khəõ⁵³,545,st:mountain:3,st
mountain,Guiqiong,ẓɨ³⁵,1464,st:mountain:1,st
mountain,Gurung,ḍãː¹ḍa,1532,st:mountain:5,st
mountain,Hakka,san¹,778,st:mountain:2,st
mountain,Hill-Miri,muidɨ,1535,st:mountain:15,st
mountain,Hmar,tlaːŋ,463,st:mountain:2,st
mountain,Horpa,ri_rav_TIB?,1464,st:mountain:1,st
mountain,Idu,ma³_ja²,1167,st:mountain:16,st
mountain,Jingpo,pum³¹,624,st:mountain:6,st
mountain,Jinuo,ɣɨ⁴²_tha⁵⁵,112,st:mountain:17,st
mountain,Jinuo,ɣɨ⁴²_tha⁵⁵,1464,st:mountain:7,st
mountain,Jirel,bom_L¹,624,st:mountain:6,st
mountain,Kaike,lɔ,365,st:mountain:4,st
mountain,Khaling,ʒhes_L,178,st:mountain:18,st
mountain,Kulung,bur,854,st:mountain:19,st
mountain,Lepcha,khu,587,st:mountain:3,st
mountain,Lhasa Tibetan,ri¹³,1464,st:mountain:1,st
mountain,Lhota,puːŋlaː̃,463,st:mountain:6,st
mountain,Liangmai,lwaŋku,463,st:mountain:2,st
mountain,Lijiang-Naxi,nʒ́y³¹,178,st:mountain:11,st
mountain,Limbu,thɛgu,587,st:mountain:3,st
mountain,Lushai,tlaːŋ,463,st:mountain:2,st
mountain,Lüsu,nbi³⁵,624,st:mountain:9,st
mountain,Manu,kha³³_lø̣¹¹,365,st:mountain:10,st
mountain,Motuo-M,ri_wu,1464,st:mountain:1,st
mountain,N-Qiang,qhsəp,624,st:mountain:20,st
mountain,Namuzi,gɛ³³_ku³³,587,st:mountain:21,st
mountain,Ninglang-Naxi,ʒ́i³¹_ɣo¹³,178,st:mountain:22,st
mountain,Ninglang-Naxi,ʒ́i³¹_ɣo¹³,1464,st:mountain:11,st
mountain,Nusu,lõ³⁵,463,st:mountain:4,st
mountain,Old Chinese,sān_,778,st:mountain:2,st
mountain,Pa'O,kɔŋ²²,545,st:mountain:5,st
mountain,Padam,di-tə,1535,st:mountain:5,st
mountain,Quueyu,ri¹³_TIB?,1464,st:mountain:1,st
mountain,Rawang,rəzi,178,st:mountain:1,st
mountain,Rourou,ɔ³¹_ɔ³¹,959,st:mountain:23,st
mountain,Serdukpen,lu,365,st:mountain:4,st
mountain,Sgaw,kəsə̣⁵³,778,st:mountain:3,st
mountain,Sherpa,khɛ_LF,587,st:mountain:3,st
mountain,Shixing,ʒ̣ũ⁵³_la⁵⁵,778,st:mountain:7,st
mountain,Tujia,khu¹_ca¹,587,st:mountain:3,st
mountain,W. Kayah,sho¹¹,778,st:mountain:12,st
mountain,Written Tibetan,ri,1464,st:mountain:1,st
mountain,Written Tibetan,la,365,st:mountain:4,st
mountain,Xiaxe Tibetan,rə,1464,st:mountain:1,st
mountain,Yeinbaw,ʃhvu¹¹,778,st:mountain:12,st
mountain,Yintale,shauw³³,778,st:mountain:2,st
mountain,Zeme,peloa,463,st:mountain:4,st
mountain,Zhaba,pum²¹,624,st:mountain:6,st
mouth,Alike Tibetan,khä,680,st:mouth:1,st
mouth,Ao-Chungli,tebaŋ,870,st:mouth:2,st
mouth,Ao-Mongsen,tɨpaŋ,870,st:mouth:2,st
mouth,Apatari,à_guŋ,572,st:mouth:8,st
mouth,Batang Tibetan,kha⁵³,680,st:mouth:1,st
mouth,Beijing,zuǐ,228,st:mouth:6,st
mouth,Bokar,nap_paŋ,1087,st:mouth:2,st
mouth,Bola,nɔ̲t⁵⁵,707,st:mouth:7,st
mouth,Burmese,paː_cap,960,st:mouth:32,st
mouth,Dhimal,nui,707,st:mouth:10,st
mouth,Dimasa,khu,593,st:mouth:1,st
mouth,Dulong,nɨi⁵⁵,707,st:mouth:3,st
mouth,Ersu,sɨ⁵⁵_npha⁵⁵,271,st:mouth:14,st
mouth,Fuzhou,chui³¹,228,st:mouth:11,st
mouth,Garo,ku-sik,593,st:mouth:12,st
mouth,Geba,kəkɔʔ⁵³_p̯u³³,858,st:mouth:4,st
mouth,Geker,khaʔ⁵³_kəɨ⁴⁴,593,st:mouth:1,st
mouth,Guiqiong,wũ³¹_pu⁵⁵,858,st:mouth:4,st
mouth,Gurung,sũ¹,961,st:mouth:33,st
mouth,Hakka,zoi⁴,228,st:mouth:6,st
mouth,Hill-Miri,nepti,1087,st:mouth:15,st
mouth,Hill-Miri,agom,572,st:mouth:8,st
mouth,Hmar,bau,858,st:mouth:13,st
mouth,Horpa,ja,707,st:mouth:16,st
mouth,Idu,e¹_ko¹_be⁴,1130,st:mouth:17,st
mouth,Jingpo,n³¹_kup³¹,1310,st:mouth:5,st
mouth,Jinuo,mhö⁴⁴_mhö⁴⁴,707,st:mouth:18,st
mouth,Jirel,kha_T²,680,st:mouth:1,st
mouth,Kaike,khapra,680,st:mouth:1,st
mouth,Khaling,kwam_L,572,st:mouth:1,st
mouth,Kulung,Nə,619,st:mouth:19,st
mouth,Lepcha,a-boŋ,870,st:mouth:2,st
mouth,Lhasa Tibetan,kha⁵⁵,680,st:mouth:1,st
mouth,Lhota,oːpaŋ,870,st:mouth:2,st
mouth,Liangmai,chamun,355,st:mouth:20,st
mouth,Lijiang-Naxi,nv⁵⁵_ta³³,707,st:mouth:3,st
mouth,Limbu,məʔra,1166,st:mouth:21,st
mouth,Lushai,ka,680,st:mouth:1,st
mouth,Lushai,kam,572,st:mouth:1,st
mouth,Lüsu,ku³³_pe⁵³,593,st:mouth:5,st
mouth,Manu,khu⁴⁴_phiɛ⁴⁴,593,st:mouth:22,st
mouth,Manu,khu⁴⁴_phiɛ⁴⁴,1266,st:mouth:5,st
mouth,Motuo-M,no_waŋ,707,st:mouth:2,st
mouth,N-Qiang,ʒə_kuə,166,st:mouth:23,st
mouth,N-Qiang,ʒə_kuə,593,st:mouth:24,st
mouth,Namuzi,mi³³_mphsɨ⁵⁵,271,st:mouth:25,st
mouth,Ninglang-Naxi,ńi³³_to³³,707,st:mouth:3,st
mouth,Nusu,nha⁵⁵_khoŋ³⁵,1087,st:mouth:9,st
mouth,Old Chinese,khōʔ,593,st:mouth:1,st
mouth,Pa'O,phrɔŋ⁵⁵y,1266,st:mouth:26,st
mouth,Padam,naːp-paŋ,1087,st:mouth:2,st
mouth,Quueyu,ćnə³³_mbə³³,707,st:mouth:27,st
mouth,Rawang,ner,707,st:mouth:28,st
mouth,Rourou,ńi⁴⁴_,707,st:mouth:3,st
mouth,Serdukpen,nichaw,228,st:mouth:29,st
mouth,Sgaw,kɔʔ⁵³_p̯ụ³³,858,st:mouth:4,st
mouth,Sherpa,khaHR,680,st:mouth:1,st
mouth,Shixing,ńi⁵⁵_śã³³,707,st:mouth:3,st
mouth,Tangkul,khamor,355,st:mouth:1,st
mouth,Tujia,ca³_ćhi¹,166,st:mouth:30,st
mouth,W. Kayah,kha³³_ʔu¹¹,593,st:mouth:1,st
mouth,Written Tibetan,kha,680,st:mouth:1,st
mouth,Xiaxe Tibetan,kha,680,st:mouth:1,st
mouth,Yeinbaw,kạu¹¹_ko⁵⁵,1241,st:mouth:1,st
mouth,Yintale,kha⁵⁵_khu³³,593,st:mouth:9,st
mouth,Zeme,mimui,355,st:mouth:31,st
mouth,Zhaba,nu̲t⁵⁵,707,st:mouth:7,st
name,Alike Tibetan,ńaŋ__ŋä,1410,st:name:2,st
name,Ao-Chungli,tenɨŋ,1410,st:name:2,st
name,Ao-Mongsen,teniŋ,1410,st:name:2,st
name,Apatari,armjaŋ,1410,st:name:1,st
name,Batang Tibetan,mĩ¹³,1410,st:name:1,st
name,Beijing,míŋzì,1410,st:name:1,st
name,Bodo,muŋ,1410,st:name:1,st
name,Bokar,a_min,1410,st:name:1,st
name,Bola,maŋ⁵⁵,1410,st:name:1,st
name,Burmese,amań,1410,st:name:1,st
name,Dhimal,mi,1410,st:name:1,st
name,Dimasa,mjiŋ,1410,st:name:1,st
name,Dulong,aːŋ⁵⁵_brɨːŋ⁵³,941,st:name:3,st
name,Ersu,mi⁵⁵,1410,st:name:1,st
name,Fuzhou,miaŋ³³_cei²⁴²,1410,st:name:1,st
name,Garo,bimuŋ,1410,st:name:1,st
name,Geba,kəshɔʔ⁵³_mi⁴⁴,1410,st:name:4,st
name,Geker,mi³³,1410,st:name:1,st
name,Guiqiong,mĩ³³,1410,st:name:1,st
name,Gurung,mĩ¹,1410,st:name:1,st
name,Hakka,miaŋ²-c⁴,1410,st:name:1,st
name,Hill-Miri,emine,1410,st:name:1,st
name,Hmar,hmiŋ,1410,st:name:1,st
name,Horpa,mńoŋ,1410,st:name:1,st
name,Idu,a¹_mu¹,1410,st:name:1,st
name,Jingpo,mjiŋ³³,1410,st:name:1,st
name,Jinuo,a³³_mhe⁴⁴,1410,st:name:1,st
name,Jirel,min_L¹,1410,st:name:1,st
name,Kaike,mhin,1410,st:name:1,st
name,Khaling,nɔŋ_L,1410,st:name:2,st
name,Kulung,niN,1410,st:name:5,st
name,Lepcha,a-bryaŋ,941,st:name:3,st
name,Lhasa Tibetan,miŋ¹³,1410,st:name:1,st
name,Lhota,oːmyaŋ,1410,st:name:1,st
name,Liangmai,teʒan,1410,st:name:2,st
name,Lijiang-Naxi,mi³¹,1410,st:name:1,st
name,Limbu,miN,1410,st:name:1,st
name,Lushai,hmiŋ,1410,st:name:1,st
name,Lüsu,mi³⁵,1410,st:name:1,st
name,Manu,mị¹¹,1410,st:name:1,st
name,Motuo-M,miŋ,1410,st:name:1,st
name,N-Qiang,rmə,1410,st:name:1,st
name,Namuzi,mi³³_qhu⁵⁵,1410,st:name:1,st
name,Ninglang-Naxi,mv³³,1410,st:name:1,st
name,Nusu,mhrər³⁵_EE,107,st:name:6,st
name,Old Chinese,mheŋ,1410,st:name:1,st
name,Pa'O,min²²²²,1410,st:name:1,st
name,Padam,a-mɨn,1410,st:name:1,st
name,Quueyu,rmi⁵⁵,1410,st:name:1,st
name,Rawang,biŋ,941,st:name:1,st
name,Rourou,mi³³_khɔ³¹,107,st:name:1,st
name,Serdukpen,azeŋ,1410,st:name:7,st
name,Sgaw,mị³³,1410,st:name:1,st
name,Sherpa,min_LF,1410,st:name:1,st
name,Shixing,mɛ̃⁵⁵,1410,st:name:1,st
name,Tangkul,amiŋ,1410,st:name:1,st
name,Tujia,min⁴_ci⁴,1410,st:name:1,st
name,W. Kayah,mụi¹¹,1410,st:name:1,st
name,Written Tibetan,miŋ,1410,st:name:1,st
name,Xiaxe Tibetan,ńaŋ,1410,st:name:2,st
name,Yeinbaw,mjɨ̣̃³³,1410,st:name:1,st
name,Yintale,mĩ¹¹,1410,st:name:1,st
name,Zeme,heʒi,1410,st:name:8,st
name,Zhaba,mjiŋ⁵¹,1410,st:name:1,st
big,Alike Tibetan,ćhe,252,st:big:1,st
big,Ao-Chungli,tulu,1301,st:big:12,st
big,Ao-Chungli,tulu,407,st:big:1,st
big,Ao-Mongsen,tɨbati,1301,st:big:3,st
big,Apatari,kàye,269,st:big:3,st
big,Batang Tibetan,ćhi⁵³,252,st:big:1,st
big,Beijing,dà,1301,st:big:2,st
big,Bodo,dəʔr,1519,st:big:4,st
big,Bokar,təːpə,840,st:big:7,st
big,Bola,kɔ̲³⁵,549,st:big:10,st
big,Burmese,kriː,491,st:big:13,st
big,Dhimal,barka,852,st:big:9,st
big,Dimasa,gedeba,1519,st:big:6,st
big,Dulong,tai⁵³,1506,st:big:3,st
big,Ersu,ńi⁵⁵_ńi⁵⁵,886,st:big:14,st
big,Fuzhou,tuai_²⁴²,1301,st:big:3,st
big,Garo,dal-a,1519,st:big:2,st
big,Geba,dõʔ⁵³,1301,st:big:4,st
big,Geker,đəɨʔ⁵³,1301,st:big:4,st
big,Guiqiong,da³³_da³³,1301,st:big:5,st
big,Gurung,the¹-baː¹,1506,st:big:1,st
big,Hakka,tai⁴,1301,st:big:3,st
big,Hill-Miri,kai,269,st:big:3,st
big,Hmar,lien,447,st:big:8,st
big,Hmar,ropui,719,st:big:15,st
big,Horpa,_ćhɛ,252,st:big:1,st
big,Idu,ka¹_ćhi¹,252,st:big:3,st
big,Jingpo,kə³¹_pa³¹,840,st:big:7,st
big,Jinuo,la⁴⁴_xə⁴⁴,491,st:big:5,st
big,Jirel,ʒo_L¹da_L¹,1301,st:big:2,st
big,Kaike,kima,269,st:big:16,st
big,Khaling,ghwɛlpe_L,1138,st:big:17,st
big,Kulung,dema,1506,st:big:2,st
big,Lepcha,če_TIB,56,st:big:1,st
big,Lhasa Tibetan,ćhẽ⁵⁵_po⁵⁵,252,st:big:1,st
big,Lhota,caːpho,661,st:big:7,st
big,Liangmai,kadibu,1506,st:big:6,st
big,Lijiang-Naxi,ndɨ³¹,1301,st:big:2,st
big,Limbu,yəmmaʔ,269,st:big:18,st
big,Lushai,lian,447,st:big:8,st
big,Lushai,hrol,885,st:big:19,st
big,Lüsu,kɨ⁵³_kɨ⁵³,549,st:big:7,st
big,Manu,do,1301,st:big:2,st
big,Motuo-M,ćhi_lo,252,st:big:1,st
big,N-Qiang,bar,885,st:big:9,st
big,Namuzi,da⁵⁵_ʒ̣ɨ³³_d,1301,st:big:5,st
big,Ninglang-Naxi,dɨ¹³,1301,st:big:2,st
big,Nusu,jri⁵⁵,491,st:big:20,st
big,Old Chinese,dhāt-s,1301,st:big:21,st
big,Pa'O,tan²²,1301,st:big:3,st
big,Padam,bodi,840,st:big:3,st
big,Quueyu,qo⁵⁵_rʒi¹³,885,st:big:22,st
big,Rawang,thɛ,1506,st:big:1,st
big,Rourou,źi³¹,491,st:big:1,st
big,Serdukpen,adok,125,st:big:11,st
big,Sgaw,d̄oʔ⁵³,1301,st:big:4,st
big,Sherpa,gerpu_LF,493,st:big:6,st
big,Shixing,duâ³⁵,1301,st:big:2,st
big,Tangkul,kazoka,269,st:big:11,st
big,Tujia,chi²,252,st:big:1,st
big,W. Kayah,du¹¹,1301,st:big:2,st
big,Written Tibetan,ćhen_po,252,st:big:1,st
big,Xiaxe Tibetan,ćhe_wo,252,st:big:1,st
big,Yeinbaw,du¹¹,1301,st:big:2,st
big,Yintale,pha⁵⁵_du³³,1301,st:big:5,st
big,Zeme,kedibe,1506,st:big:6,st
big,Zhaba,ko̲²¹,549,st:big:10,st
near,Alike Tibetan,_ńe,1380,st:near:1,st
near,Ao-Chungli,anasa,167,st:near:4,st
near,Ao-Mongsen,unha,167,st:near:4,st
near,Apatari,khucɨ,167,st:near:29,st
near,Apatari,aruŋ,1482,st:near:5,st
near,Batang Tibetan,_thũ,114,st:near:3,st
near,Beijing,ʒ́ìn,552,st:near:12,st
near,Bokar,nə_ćə,167,st:near:13,st
near,Bokar,nə_ćə,1380,st:near:1,st
near,Burmese,niː,1380,st:near:1,st
near,Dimasa,ruguŋ,501,st:near:5,st
near,Dulong,seːp⁵⁵,962,st:near:6,st
near,Ersu,ńi⁵⁵,1380,st:near:1,st
near,Fuzhou,köüŋ²⁴²,552,st:near:7,st
near,Garo,sepaŋ,501,st:near:6,st
near,Geba,b̄ũʔ⁵³_thi²²,1262,st:near:2,st
near,Geker,phɨʔ⁵³_theiʔ⁵,501,st:near:2,st
near,Guiqiong,nɔ̃³³_pha⁵³,1380,st:near:30,st
near,Gurung,cẽdõ²,168,st:near:31,st
near,Gurung,cẽdõ²,1092,st:near:14,st
near,Hakka,kiun¹,552,st:near:7,st
near,Hmar,hnai,1380,st:near:1,st
near,Horpa,ntha_ne_TIB?,1380,st:near:8,st
near,Idu,me¹_ja¹,1133,st:near:11,st
near,Jingpo,ni³¹,1380,st:near:1,st
near,Jinuo,ćɛ⁴²,168,st:near:15,st
near,Jirel,ńiː_L²bi_L¹,1380,st:near:1,st
near,Kaike,ŋhyɔma,1380,st:near:9,st
near,Khaling,nephɛmH,1380,st:near:16,st
near,Kulung,mikhicha,167,st:near:17,st
near,Lepcha,thól,1223,st:near:3,st
near,Lhasa Tibetan,thaʔ⁵³_ńe¹³,1380,st:near:8,st
near,Lhota,eŋhyaːno,1380,st:near:9,st
near,Liangmai,nabu,1380,st:near:1,st
near,Lijiang-Naxi,nv⁵⁵,1380,st:near:1,st
near,Limbu,nipmaʔ,1380,st:near:18,st
near,Lushai,hnai,1380,st:near:1,st
near,Lüsu,ər³³_ńi⁵³,1380,st:near:1,st
near,Manu,phu⁴⁴,501,st:near:2,st
near,Motuo-M,_thum_bi,91,st:near:3,st
near,N-Qiang,_ńɛ,1380,st:near:1,st
near,Namuzi,ɛ³³_nʒ́u⁵⁵,1380,st:near:19,st
near,Ninglang-Naxi,źə³¹_ńi¹³,1380,st:near:1,st
near,Nusu,ńi⁵⁵,1380,st:near:1,st
near,Old Chinese,g̲ərʔ,552,st:near:20,st
near,Old Chinese,ṉejʔ,1380,st:near:21,st
near,Pa'O,bɔʔ⁵⁵⁵⁵,1262,st:near:2,st
near,Padam,mo-ŋe,1380,st:near:1,st
near,Quueyu,qɛ¹³_qɛ⁵⁵,552,st:near:22,st
near,Rawang,yul,963,st:near:23,st
near,Rourou,miæ³¹,1380,st:near:24,st
near,Serdukpen,kẽ,552,st:near:25,st
near,Sgaw,b̄uʔ⁵³,1262,st:near:2,st
near,Sherpa,cip-lɛ_LR,964,st:near:26,st
near,Shixing,nɨ̃³⁵,1380,st:near:1,st
near,Tangkul,ŋanaida,1380,st:near:4,st
near,Tujia,coŋ²,323,st:near:10,st
near,W. Kayah,phɨ¹¹,501,st:near:2,st
near,Written Tibetan,_ńe_,1380,st:near:1,st
near,Xiaxe Tibetan,_ńi,1380,st:near:1,st
near,Yeinbaw,phɨ⁵⁵,501,st:near:2,st
near,Yintale,ʔa¹¹_phuŋ³³,501,st:near:5,st
near,Zeme,betai,1223,st:near:27,st
near,Zeme,pehia,167,st:near:28,st
near,Zhaba,tʃa̲ŋ⁵⁵,168,st:near:10,st
neck,Alike Tibetan,rke,779,st:neck:2,st
neck,Ao-Chungli,tɨkhuŋlen,643,st:neck:18,st
neck,Ao-Mongsen,ŋan,780,st:neck:4,st
neck,Apatari,láŋgu,374,st:neck:19,st
neck,Apatari,láŋgu,643,st:neck:6,st
neck,Batang Tibetan,ke⁵³,779,st:neck:2,st
neck,Beijing,ʒ́ǐŋbo,374,st:neck:1,st
neck,Bodo,garaŋ,1426,st:neck:7,st
neck,Bodo,godo,1551,st:neck:8,st
neck,Bokar,lɨŋ_guŋ,374,st:neck:6,st
neck,Bokar,lɨŋ_poŋ,997,st:neck:3,st
neck,Bola,laŋ⁵⁵_taŋ³¹,374,st:neck:11,st
neck,Bola,laŋ⁵⁵_taŋ³¹,1551,st:neck:3,st
neck,Burmese,lań_paŋː,374,st:neck:3,st
neck,Dhimal,nirgha,1426,st:neck:20,st
neck,Dimasa,godo,1551,st:neck:8,st
neck,Dulong,liŋ⁵⁵_gɨi⁵³,374,st:neck:3,st
neck,Ersu,htua³³_ra⁵⁵,1426,st:neck:12,st
neck,Fuzhou,ta⁵_au³³,904,st:neck:13,st
neck,Garo,git_dok,1551,st:neck:14,st
